i1 i2 dist
-293 2246 53.3859227
-947 2482 45.4122179
-929 -1416 62.9097810
-1366 -559 69.8290555
2009 1325 85.2244991
1361 1986 96.8527078
2310 -99 12.6746765
793 1220 74.1035057
1871 -227 22.8436686
-1376 407 85.9961869
2121 2102 50.0689372
1789 286 25.0159242
1784 2381 2.1025614
2421 772 9.1825430
-1193 532 91.9561489
1246 1289 32.8606008
-1227 2132 51.6990216
2420 -590 96.3236429
1331 258 52.2479331
-1500 -652 82.5197979
-95 1322 67.1606233
2485 -882 8.1987782
2500 2386 28.0592290
1238 2374 10.6213205
1961 2194 18.7890457
709 2033 85.9515559
564 2200 26.7139210
1154 2373 97.8011510
649 -942 54.6725335
-947 -1362 1.7143494
-559 1427 46.1807794
239 672 66.7636307
2359 -467 45.5815327
26 -634 21.8820222
-1106 -888 58.0634879
1285 1856 23.9803255
1060 -706 97.2502937
772 2158 91.7299547
-290 -33 57.7256499
986 347 40.9025035
2184 2052 15.3273090
-362 -887 59.9937377
-879 1490 35.8249332
539 -735 16.0616199
775 894 50.6386333
-1247 773 92.2074820
680 1122 47.7781198
760 1362 37.5355216
1019 322 12.3494685
-1417 -1385 57.7465045
-516 1376 50.4999611
1486 599 42.5578888
60 -241 73.5201631
-513 1815 83.0755396
1739 1842 72.2638261
977 2345 37.0721335
1999 323 65.1240015
-662 -1473 34.5654307
-997 1763 42.1845047
525 1593 80.2764464
975 597 80.4578999
1296 322 88.8147616
-1344 607 15.5357631
-486 830 86.4731152
845 -1082 70.6409279
1238 -1025 64.0086209
141 -1129 53.3418241
-800 841 24.6941750
-831 -775 17.1358303
2481 2204 49.7303820
2302 1087 42.0316419
1820 1462 44.6154748
716 944 74.0150483
-412 -302 94.2203418
-405 2286 84.8354028
-1364 -1442 64.9544594
53 -448 80.5663648
1113 318 89.1206847
689 72 64.2177485
195 1926 32.1907178
125 -1046 20.3218570
2107 1117 43.9554782
2029 1281 6.0472527
985 -967 41.9087367
5 -300 23.4621149
1255 221 39.7246088
-562 -619 51.0649738
-1248 -896 80.8733143
-874 -1390 7.8076457
41 2010 63.4883940
596 1105 24.1462354
1952 866 64.5751891
-467 1475 17.2006261
1747 558 62.8851988
1073 1960 48.3303453
1596 -675 79.4254015
193 774 34.9125525
1796 2022 27.4167398
-1316 1972 93.8446038
537 2370 5.4302034
-1213 1615 24.1207727
1172 -1161 25.9598297
2234 1928 83.9093545
2041 251 57.5586249
-664 -246 46.6948013
612 -1453 44.0784709
2133 520 58.1581053
-756 -577 58.6483879
2223 -847 22.6123151
551 206 73.1204086
233 -424 40.4187843
-146 -419 72.4296237
1524 474 25.3805474
1903 -331 84.1323491
-719 1157 1.6173991
-980 962 63.1930802
-1110 1236 17.8643175
-1451 2442 18.8857336
-190 2295 64.0270353
2386 1378 43.8906520
-421 18 50.4876091
-313 -115 43.4059810
1280 1301 34.9549436
717 1249 54.2172294
2471 1174 40.4938019
1585 536 68.0975974
1876 1074 31.6848838
-477 -1050 65.0254381
1326 2331 24.1489349
290 -927 8.6234230
-465 2276 11.3356062
237 602 82.4186690
1736 253 86.6556835
1616 1732 18.8148503
1247 798 63.1098928
52 1174 41.8821510
-1147 307 95.6029669
1335 -1045 76.4084710
-144 -132 71.6524734
-1450 -396 51.7246048
2101 1616 70.5182275
1383 264 14.4472183
2454 2236 78.9062139
918 -201 2.3639250
-980 2329 29.4668512
2458 1903 2.9144638
-733 1147 54.0833522
-5 311 78.8216280
-572 2260 25.6541065
2019 -94 31.9347043
-363 1719 88.7173631
276 64 5.8361006
2293 -48 77.7094916
599 141 97.6865754
-277 1088 88.1121778
1652 -951 34.7755860
840 855 43.4251734
-814 -170 5.9715837
1137 705 48.9858534
1139 -204 16.5871736
2135 -55 79.9704387
2102 -954 52.1007159
1371 1338 65.2009649
314 2465 23.7903423
502 1863 39.6488919
818 -1168 90.8433355
1929 279 83.2328713
-177 -390 92.0058203
2009 -1327 63.2685882
-1001 416 86.5688545
-1450 -1261 18.3089394
2199 441 56.3615445
1316 2377 0.4645716
2385 -1244 6.1088925
2193 -444 42.0610607
-26 -748 11.5986811
880 -738 82.3424129
1225 631 30.6156820
72 -653 15.8054591
1375 -1278 74.7814991
530 2393 39.8137645
-1467 2376 13.4584600
-987 155 7.8107867
1702 -1230 33.3821908
-1454 -1353 40.3707963
728 2275 13.4193755
970 613 88.3293902
2408 -919 74.8259409
-498 -1458 66.8812660
-709 -1053 1.6391435
-665 1162 79.6206319
-259 -1212 12.3977110
-1351 2279 83.6131485
759 -135 38.3569565
1769 360 27.1629512
-324 778 10.8331616
98 946 51.7058831
246 2362 16.1258463
500 61 50.4450831
364 -1447 25.1991227
59 -1372 48.6365560
541 1595 6.3048968
-928 1461 22.4423800
1856 854 63.5410758
-1444 145 95.3782492
-346 1941 81.5385789
790 1612 69.4573346
-1298 214 99.2722640
-1470 1549 75.7030844
-787 210 54.1724179
-656 1979 58.2384189
-1405 601 94.1451416
1448 -987 15.5245583
-1044 1004 59.4360714
1117 141 86.6283036
792 -46 57.2658884
1130 -659 55.5202201
-381 -458 35.3384014
-42 -270 99.2969028
940 -328 18.8173778
1281 708 18.2982089
2023 827 8.9739745
1091 -625 51.4087545
130 -375 82.5159502
2331 1352 57.8675421
1274 1843 54.7622187
747 2103 94.2561388
-331 1697 40.5434454
601 2184 34.1610647
532 947 81.0022486
2438 2291 87.2945067
-302 -887 50.1144563
-1187 1557 92.9356122
421 201 3.8481059
301 827 42.4715417
-651 -1115 57.5983037
-775 -713 5.4773647
583 132 45.6590319
740 267 2.9329295
1692 1755 20.8010769
-290 -1015 11.5495288
648 2285 18.0130447
1982 56 4.2561168
286 1545 74.0774125
2298 -198 30.8801895
777 -533 46.3851137
1437 2307 97.3014543
-1479 -538 71.5018774
909 2007 44.1575746
1172 -143 16.9499941
1266 446 42.2194945
-515 442 84.8997795
-1305 2480 96.3672677
-899 2480 13.2150359
1156 103 92.5971196
1900 2113 48.3905336
-354 896 23.4476452
1644 2040 97.9134225
771 -715 44.9670397
796 -1461 12.6320207
-1481 -701 16.5550723
1355 1497 79.7239757
2293 394 27.8579232
1102 1582 98.7190821
-987 438 6.2573235
1278 1934 96.8744668
1759 853 60.8428206
-689 1266 63.3808754
941 392 44.0940940
-420 782 88.2588765
-268 -1273 96.7161805
-614 1439 7.6377141
628 -210 29.2038239
-542 -658 53.7151856
2439 106 76.4519487
1770 -771 19.7695481
376 1720 70.2439454
-350 2438 43.3883898
1396 2053 74.9946167
1889 -405 41.3631426
-1450 1548 56.0030853
-1278 -722 71.0791458
-1430 1526 53.1162643
2030 -240 90.0235736
-566 -872 30.1213909
98 -81 99.7275308
1041 1758 78.9273064
1938 222 96.4588031
1137 -100 90.5968280
1521 1906 87.0918156
768 1015 49.8183313
-598 -445 70.9887993
1869 340 90.7072260
-1417 64 77.3477578
-1491 -608 21.9923621
-287 -631 0.6892808
1275 -843 98.2309508
1764 2384 64.1462523
239 108 54.3571709
1971 427 8.2879333
574 -912 75.4026338
-47 1403 79.2908604
2045 -74 8.0110648
-1486 382 81.9541053
1052 847 58.3509221
2448 2342 84.8837427
-1454 -1308 28.1256070
1872 365 76.4687143
-877 -224 56.7214447
-940 1864 72.2327216
-1115 244 92.9082968
2128 1654 19.3381410
2360 1699 92.9140968
561 1215 44.0906070
-1322 600 61.1588741
-837 -1316 22.2053781
-1146 -446 58.3613753
-684 2457 21.4314356
1918 -600 68.7664228
1543 1022 29.6280130
1903 1751 9.8682290
1853 593 88.4187517
507 -236 76.5728806
-10 -1076 39.5878195
501 541 6.6703178
1253 2400 4.8122852
750 -485 88.6340809
669 585 24.4624374
-81 658 85.6599223
990 -1425 72.8133062
-1478 1684 38.5857836
126 2422 68.2179051
-981 585 50.1628372
-703 -291 65.4113878
1456 -686 4.9681017
1209 567 35.6439438
-597 -967 58.0192299
-249 -199 33.8366887
-242 -1157 6.5835419
365 -813 83.8097623
1910 1862 79.0353052
-471 1173 77.7041000
1857 -953 52.6513513
1641 2333 19.8185914
-163 725 10.9638168
764 340 14.5114002
1436 1160 43.5871801
1832 -1034 65.2919681
-508 2381 0.9532283
2211 423 60.7116872
1200 1903 13.0083623
-771 -41 65.7589324
-1203 334 95.1050939
-951 -482 76.4545725
-26 -804 89.3453347
-730 469 5.6668128
1230 199 35.2106886
2183 290 29.4443964
-736 -455 46.1726902
-651 624 45.8267923
2177 -894 11.7121988
-345 1406 7.3743208
-332 1522 3.5259039
-1456 971 42.2429226
-552 1668 45.3766454
-770 303 35.7650862
2431 1042 77.3915395
-288 -685 76.3346328
-394 1652 83.1026822
2456 1805 90.1089342
678 -403 40.0481440
2027 149 88.2606241
279 399 29.3881809
815 -102 54.1848946
1179 2479 68.0277991
461 800 23.6796446
2382 -519 76.9391199
750 1858 48.8393361
-285 627 12.9547051
-314 1108 7.9242003
1482 1705 26.5341818
1175 48 99.3562931
2152 914 3.7544285
901 592 32.7774625
-725 2009 96.2472906
580 -1178 31.3023937
-759 2209 42.8810139
206 -1492 62.0935537
1471 2296 74.4034608
-800 1792 92.7517111
899 2352 69.8149394
1520 862 40.3072344
568 952 63.8129475
1032 1677 94.2821336
1691 2001 16.6556759
1410 -21 56.0555729
198 1878 52.1102079
-260 1625 7.0396680
180 332 73.1116258
574 1729 75.4242942
76 -574 79.0980885
629 1934 69.1561682
1303 2157 13.3873711
-1411 1 68.2023981
-989 -1358 48.2083384
1686 -443 61.7493914
-301 1493 93.3714784
-1499 2477 90.9454538
138 -1426 8.3480874
1601 -302 63.4203712
-1056 -165 62.0900805
863 -865 63.1659760
-586 1161 65.5944499
1772 700 40.6887875
-841 2030 39.1517278
-460 1663 73.3226403
998 2280 41.5959782
2156 -498 0.9920852
-1166 1572 74.5780471
280 1379 20.5791614
2171 2307 65.5823363
1590 880 37.8521517
-43 439 80.0592482
321 1665 88.7661172
2347 459 59.1698401
313 -155 11.8711131
585 1056 19.5074754
2438 1420 29.5772425
1414 1766 35.9737913
365 1844 88.3672607
1172 -946 54.8966389
1297 1227 64.9324456
-219 1942 83.9636158
1440 1351 81.3092721
985 270 23.2117313
2099 -153 77.4048564
374 287 21.0296707
364 2441 35.1332522
-97 2343 68.9411235
-1397 2300 7.8646789
139 -533 15.9357313
1091 1599 53.8556921
1362 -1486 42.0014046
39 -862 94.9467352
1765 -815 61.2161373
1252 -1145 22.4136629
869 -1370 89.1094229
1733 2356 70.9983703
779 -91 9.0937861
-781 227 85.7585607
2284 -70 38.8458285
-618 273 27.6996560
1428 1021 16.7939769
2023 -701 19.4526163
-1414 791 8.6831677
-1385 -1409 26.4807248
1076 615 49.5784499
2062 1987 41.2376306
706 2349 85.7733659
1739 1671 84.6333313
-1220 -308 89.7799262
2285 -1116 53.9535344
-642 2228 90.1686737
-706 727 92.6412654
2263 834 51.6680097
-116 -513 29.5495580
564 -1409 16.2014377
462 487 0.4766139
-714 121 38.8918238
1223 2461 62.8318408
-1354 2013 29.1313604
577 -986 4.7305850
-1192 1532 14.8570625
241 2186 53.6208676
2102 294 27.8893534
-834 856 43.9487507
-926 159 4.3820247
-799 -875 5.9899533
-215 1849 2.5138795
-485 834 86.2322308
175 -657 80.0235387
-706 678 96.3667782
208 599 53.2751699
2187 -541 12.1798867
1564 227 90.8957327
87 1474 0.0301782
2327 576 6.4102089
-961 1319 96.6101356
-950 -995 68.8050146
2415 134 81.1609667
2069 403 61.5968325
357 223 2.4276004
702 1548 47.8782092
337 -62 23.8029094
2204 2033 83.1929057
-1198 265 53.6779998
1076 872 92.8221388
-1065 -226 47.1768535
1938 -87 41.0220513
-1264 2218 81.9110288
-1177 1823 26.8752968
1197 2120 49.1237202
1606 1037 52.2259683
-1351 -1380 60.5770408
239 2098 65.8469793
1490 2034 97.4386152
-1421 1237 93.1765368
1633 496 76.4549662
526 1493 37.9233572
-774 406 12.5692304
-870 1616 33.5411251
2424 577 22.5510379
2018 2399 44.0335001
-241 1728 73.7944179
-1339 1934 42.3437464
1420 670 61.8617807
932 -1235 35.3356908
2405 1375 34.1023200
2454 438 45.6482021
-441 -199 52.7540251
2385 -13 61.4831617
1108 -1470 41.1233649
1724 28 48.1438737
-12 1221 99.9684051
2496 1121 56.3523457
-636 -185 77.9409979
2272 -1335 73.3880351
-169 -435 53.6647959
202 2437 98.0002118
2466 1605 31.3563166
-983 1488 68.4221808
1669 -393 94.6729337
-1190 13 67.7623707
366 249 22.9066957
1694 2399 28.7774274
2240 2253 55.7548972
-128 -867 93.4374560
415 -1155 57.7812939
291 1923 3.0647644
-425 425 92.7707976
66 -1409 9.5965794
246 656 83.0080701
1599 131 37.7820991
7 -1109 71.3736584
1701 29 4.1200267
1977 1519 80.9385173
1847 734 55.0621942
1528 2128 45.5932476
-486 1988 25.1251508
1332 2341 89.2119741
-650 2088 58.6957815
426 593 45.0694673
-180 1830 92.8373232
1480 -525 79.2136176
1146 -554 82.0781825
-1245 256 78.3560149
1084 1159 61.3541033
1375 -903 58.8033193
1587 1598 72.2171049
-669 -819 14.8266533
1452 -1401 34.0593504
543 2060 85.6275824
1869 153 74.7391265
-652 40 50.8494287
1794 2178 23.8347152
-1446 -225 17.9864969
1913 201 99.9004294
-1481 -114 8.9982555
-751 774 98.4734147
-715 2003 83.8012367
-11 -1229 99.3192038
-186 -1382 12.1923418
1627 2099 3.2348005
-785 1248 7.0480178
-1043 -517 71.1596083
1492 -776 24.9904478
1383 2360 81.1226240
239 1677 83.4092684
968 2404 95.9350451
2239 -430 71.1061755
-683 -219 58.7421867
-24 957 65.1330451
1102 2478 88.1154827
-1251 234 84.0762882
-681 -314 52.2615222
252 1953 64.8975369
1255 1065 35.7643974
-643 1084 39.8332955
2459 -889 23.6201851
2434 1287 26.4318748
1590 -584 53.5934124
2443 1906 5.6623449
1050 88 34.6906462
-1495 945 15.8091272
1294 198 12.0787725
321 -243 53.3105956
-1014 1258 68.4604945
1749 -1175 9.7943821
-232 1136 50.2002836
239 1807 47.5527307
1992 -1019 69.7598473
652 -739 27.1237272
1399 1977 85.7653217
-621 1907 57.8751896
235 -711 84.3318624
-487 2356 98.4148927
2008 544 0.7285949
527 -1217 41.1601658
486 45 83.0640676
-569 835 95.6762272
518 -232 56.6597876
-1397 1358 49.9007267
-1287 -1253 23.4396625
-1327 1403 99.5930987
1049 1455 21.7019506
2391 382 40.2874839
1466 170 14.5269147
920 1704 35.6681860
245 -812 74.8636215
1618 -1291 28.0290127
708 423 16.2220415
556 -1457 77.5089614
2312 913 24.6697179
923 702 86.2621453
-617 693 69.7113562
-1263 -447 76.3213222
-166 -465 1.6839952
-766 158 14.0233324
1421 925 25.0211789
1803 1173 82.5725992
854 2233 90.8899822
2076 25 68.9860165
-1391 894 30.6554579
1346 -163 22.0812003
-830 908 75.1666670
1564 -917 25.7515470
1085 -233 83.9307648
1081 -792 90.6980955
220 1063 70.2246190
454 599 82.1735740
-488 -502 52.9450227
96 -249 39.1589553
2461 -162 6.6577185
1179 -110 5.2201465
-1405 332 16.5200243
-1367 1652 13.9958150
585 811 52.9257899
-696 -662 80.9824400
2232 222 6.9870523
-771 555 35.8457315
430 -1180 20.7751940
2100 929 84.6661885
-147 624 43.2390060
1049 1580 30.5610781
1748 -1264 77.7213529
1772 -1178 50.2643020
1009 -307 35.6583156
-878 1749 28.4397962
909 1715 52.2622278
-245 1286 19.0277809
2195 2064 40.7231236
1623 440 37.2774245
1344 1194 74.3367495
338 1914 22.3886114
1196 723 33.3723962
1636 241 56.0244196
2164 1648 23.7198966
980 1001 31.4005703
1221 252 85.1055821
-1333 996 72.2457589
-549 -15 13.3576743
-797 -302 7.7490689
-856 1719 81.1331646
418 715 40.7682453
1009 764 62.3965683
1930 354 66.8955018
-708 -502 10.5638221
356 -1244 66.3673976
368 1785 75.1130770
307 2419 52.9312109
1025 1101 56.3160591
1776 1871 33.0864792
1625 487 4.0356185
-371 1651 18.1796704
1147 168 70.8286951
-923 14 0.6841034
34 689 24.3236247
1137 1622 31.6042623
-864 613 54.4320033
2029 843 65.5869390
46 -1096 76.4345586
-1470 491 16.4798516
957 2032 76.9387077
-1244 440 64.6328636
1283 -231 42.0139793
916 1405 39.3807753
2277 404 18.2104797
2138 -303 93.7472755
2494 1467 6.9770971
1007 -1261 2.1420696
1488 -1022 33.8491410
2185 623 81.3294478
879 -1317 24.7010835
155 1722 26.2258700
1579 -915 98.0020688
-1358 863 37.2867637
1227 -868 5.3960785
685 -1306 49.0329610
98 178 71.9114608
2426 1718 5.0045402
-1231 768 3.2339542
208 -831 8.2226618
-590 -648 23.0802649
494 1168 25.1032511
2179 -141 73.2874724
-655 1564 1.7745654
1223 1426 72.0268656
-94 -14 48.3907594
1842 -270 41.0738628
-653 1822 15.5481468
1061 427 47.1011505
2054 -894 31.2500770
-1418 1606 98.6292270
772 95 80.9929942
705 1921 80.2019842
725 2395 77.8881657
415 1795 33.1142773
186 894 5.8940760
845 284 97.8249557
-1015 -1273 41.1113014
1046 980 18.9573531
1232 -251 96.3344728
-1199 479 99.3153172
-113 -1295 50.0945649
2090 905 94.1256915
1056 1546 92.3878181
718 364 65.2178318
399 508 7.7096209
453 -890 63.6906108
-145 -521 69.0262774
-745 1910 64.4290089
1922 4 3.7877611
304 508 25.6188671
499 2234 50.6810012
2473 1469 95.3373221
530 96 83.0742407
-202 -1160 59.5959468
-191 -941 47.9010757
256 -140 5.8516202
-1195 1138 46.4686410
1226 -21 83.9358837
2142 1092 12.5497406
-944 1050 46.5823222
-641 -1296 20.8991468
1855 2305 89.8553521
1208 -781 45.2522949
-5 2406 41.7428161
2192 -887 28.0010213
2323 274 60.7277231
1515 2004 71.8970999
-656 2435 6.2309805
2247 -1029 84.3179887
-343 1126 28.1242579
-249 718 16.2143257
2390 -582 8.1788096
-1258 2367 42.8148469
-538 1703 19.0412098
-957 -936 59.4232608
-489 1881 2.4931967
1278 2130 24.8694838
2410 2065 24.6347994
1554 2393 26.0651927
1502 804 99.5060977
-10 -403 35.2859963
547 2055 5.8326741
-992 -1259 56.2902115
474 -924 58.6670697
-429 2461 3.0452528
760 -729 84.0028699
-378 2450 90.8657026
-576 -239 78.5774680
1994 699 31.0231461
2343 802 97.9699194
-1264 2250 41.2128902
2078 1722 30.7583255
2464 149 28.1359727
-1399 -1030 76.4323446
2270 205 32.6142493
1311 2311 92.4266032
534 -238 90.2064914
1797 -599 20.5730217
-510 1228 50.8148383
1109 241 78.3444474
-1083 -1210 19.9848837
1479 2372 51.0114327
-1315 -176 52.6670355
-199 357 14.8824214
1273 1750 94.2394859
1430 65 60.1264478
1492 1214 37.5975544
-1292 -22 63.6687407
-763 -111 31.6399706
980 -484 64.9981532
2256 662 80.8701520
9 230 41.4635764
93 266 40.3755320
1068 572 26.8956269
-365 1526 67.8322346
2190 389 99.2330130
2114 -895 74.9134859
-688 1757 40.3516988
1405 586 56.9750133
1405 332 85.2214116
236 2331 13.0142830
595 -1000 44.9571473
-99 645 70.1999203
785 419 54.0167913
-648 2147 45.6516760
-108 968 83.0915116
58 -200 89.7833125
-1339 396 27.4516308
-895 -389 29.2022080
-1010 -1444 98.1963506
1827 1158 73.9649569
1666 1346 29.1990494
-1108 -457 69.5200244
-167 1277 36.9135435
-881 -173 69.9667188
-1179 -1084 73.5373937
2217 2368 75.5869215
1037 395 82.1277760
-964 66 8.1178992
-1084 -694 84.3189980
-772 -795 13.9398942
-616 -770 98.1784777
-1126 -1285 66.1192269
1797 90 73.6902802
-375 -1452 38.0623124
-1091 -777 6.6996701
-379 -1189 88.2498949
-53 -833 75.7598903
1142 914 84.5831902
-573 1285 96.1893359
-867 1790 66.0334580
-731 1466 5.4835934
-633 90 67.4937168
-56 882 18.3277868
2019 1178 6.8688380
-1383 -577 26.4611014
-192 -115 96.9928858
1652 -192 94.6208543
48 1550 69.0581243
-919 2350 55.0175461
-1003 -890 50.5953296
-883 -573 69.9570341
971 313 33.3302727
-1096 546 50.4865817
148 -1479 73.1335231
1108 152 97.1800410
-429 -1370 68.0683764
2460 723 57.0612932
2498 676 89.2337263
1322 2499 89.2152499
-473 1180 14.2548734
-598 1152 17.4979391
2097 -852 67.4651526
1618 565 46.9054948
657 -1421 28.2188972
61 1999 54.6809898
1924 -1328 2.2637740
1342 154 53.7201427
-118 2244 23.7767073
1682 137 26.3667423
895 919 11.9515063
2348 177 68.3445559
670 1462 66.8373406
794 777 93.3263048
137 -410 56.2243912
-484 1033 71.3250608
831 -399 8.5982001
-1189 -1201 50.5571911
168 230 88.7939397
214 1095 77.9261978
226 -518 6.9981862
2474 477 8.2379003
387 -991 64.7556830
723 -1183 4.1438863
-907 -844 3.9494719
1636 -714 90.1046416
-342 403 76.4387311
-1135 -1454 56.5300375
-1305 -896 68.3661923
-518 1862 14.5820542
-748 -658 35.6100222
1849 1258 4.9072382
904 1438 16.3993467
582 492 4.5807990
694 -1108 86.2452048
1215 505 14.8395383
594 1052 6.0690610
1759 1780 32.3960822
-1456 939 73.8347811
138 -38 85.7814669
2483 2138 72.8177265
908 -1496 27.4071421
-38 -667 25.0761925
1506 -333 83.5948175
-918 538 99.4638705
-731 1926 6.7737637
-918 71 0.4629474
-1484 1319 55.1579924
200 595 26.0864239
2111 1317 36.4785169
-944 -865 41.9114692
-1046 -571 53.0211562
209 -1095 31.4875229
-1050 1851 25.3329020
863 1761 64.0901450
903 1131 56.6299531
-1107 -659 27.9399310
768 -396 81.9590760
2269 -795 82.7659360
-591 -783 73.3714883
1097 1155 72.4291967
-1082 610 92.8757972
462 -650 8.6658715
2275 -1480 50.8997492
1611 1355 36.2974651
-683 1041 42.9592629
726 1902 12.4516044
-1256 -55 59.1667027
1495 122 44.0074022
488 151 90.4037493
-1191 695 33.5016249
-374 1137 33.0882753
2483 585 93.3356679
566 2441 73.1688278
-1473 2317 47.3681683
2242 1147 51.6205625
151 -733 95.7144181
1023 1384 4.3654984
1646 -831 78.0838507
980 -152 93.0659200
1728 -769 88.9733578
1132 -1355 45.3352442
-836 -703 49.0445830
625 389 52.7236076
-1365 -1430 99.3121004
-861 -104 83.1497743
1479 -960 42.3965857
-342 259 32.6405283
-898 -1203 68.2410057
2214 -1007 50.3297656
1367 -60 2.8062097
-1369 513 37.7001954
-1309 2116 46.4272859
1871 -119 28.0960879
-1139 1298 17.2439583
2475 2420 29.4251116
-736 887 33.1946262
1381 -280 44.4035553
1296 474 81.2143863
2353 298 6.8711095
-1185 1483 62.7938407
2022 906 91.6016436
-398 290 79.2874503
-961 2328 10.8664830
564 -539 72.9654755
-1093 1585 14.8857595
1725 -848 9.7216702
-731 352 73.2746046
1826 -1153 74.4283108
-1411 -1197 42.9794079
-1054 1246 41.2027377
-667 379 52.2701016
-939 1283 22.0461794
1049 -1413 27.0805287
-1324 -264 70.0247965
1809 1560 97.0236039
2499 200 49.7911670
827 2434 96.7924004
1615 -347 77.4471455
996 -1026 90.6570673
-1242 -623 14.8124743
-461 -1014 92.3279843
-876 1056 14.9028535
553 -1373 14.5222580
1766 1756 33.1142644
-246 2056 66.6673259
275 349 79.7794032
1925 -738 68.4007113
-220 44 61.3932005
20 2434 87.0954008
1618 477 33.2407948
-967 1159 84.7458233
-1043 1482 82.9300095
-489 162 1.4158297
785 54 82.9978315
658 -465 46.4021250
-1474 1621 16.9707072
1878 330 74.1804641
-1293 1556 44.7419935
1664 352 62.9222804
-529 767 30.1009508
1621 1558 99.5817938
1844 1071 4.8038057
-87 1298 74.4985425
1551 -643 91.1768028
-1370 2192 14.5438784
2317 -724 55.8421705
1883 493 90.5771422
-1068 -1413 53.6304824
1517 416 34.7492969
-159 2402 89.9689930
-39 258 15.1283038
644 1948 49.6857866
714 1921 36.3340618
54 623 42.8390724
489 171 25.7620940
1714 -792 33.6168645
1859 2500 35.6683387
347 2082 51.8917508
-239 -1193 53.8699506
1873 1351 90.7441228
-1308 1237 79.8277355
-794 -1013 44.5921186
-886 1660 40.7349902
1242 967 6.6499575
-1182 -1430 55.1189164
543 1809 97.4761983
2168 1312 18.8982692
1382 -1063 55.8349493
2397 1400 50.1295999
599 -881 56.4370556
537 -354 24.9872243
641 744 12.8545992
64 2294 93.2246345
907 255 64.5082397
595 751 14.8690712
-1254 2121 76.1442578
35 -448 76.9368211
649 2221 65.7817430
1502 -1286 4.7013224
1724 -228 41.2109715
-1270 -1356 80.0532906
-546 917 23.8384990
2134 -251 26.4152688
895 -659 41.4273486
-409 87 10.0872006
862 2468 15.7136670
-585 1436 63.6684771
-36 2495 53.5679102
1331 -826 78.9971697
1974 -802 12.1052151
-865 1219 27.3614391
732 -978 91.6471133
1437 1152 20.6930968
918 1692 33.9045025
718 -1473 36.8789337
-1249 -357 23.7511748
1563 146 26.8819394
-754 -255 72.7614482
2166 1756 33.8561314
1242 2387 74.6885371
1483 779 27.3095016
157 -1369 1.1651180
1525 707 55.1161226
1096 752 78.5249870
-1415 1408 55.7716604
165 -533 99.0552946
-45 -298 0.1969112
902 -1168 2.8512713
1693 -679 31.3504155
232 -1370 20.4085848
-326 2483 83.2571034
456 2490 15.5370198
78 2432 99.4013164
-424 2185 4.2337285
434 859 3.3340275
2232 1750 10.1466776
-329 -1203 79.0990368
1329 1666 86.2702783
144 1781 53.1692714
422 -683 47.9219878
1056 1610 88.6498117
470 1749 31.4328185
1408 2207 54.5449682
-776 1188 13.4115746
-358 996 81.5536644
-1326 1587 63.7276180
796 1117 31.5882573
1146 -1173 77.5601170
-1252 -477 6.6574184
1431 510 32.6946166
1803 10 41.3408266
1388 740 44.1054628
-303 1484 97.9503894
-634 -1203 12.1204354
-594 1256 9.0109377
1595 -1097 70.2298722
414 149 10.8717245
-554 -1350 39.4136514
-909 2176 37.0550124
1923 2095 26.9457680
493 1460 14.7291585
2394 1855 92.0346191
336 -450 67.7191818
-1359 -330 50.1937813
1689 -792 89.8775076
640 -1377 36.9337933
2049 2472 63.8820350
1810 -1184 81.2558599
2145 893 59.0575691
886 1829 57.7292817
-186 178 33.2306344
-42 1517 26.2047770
1628 -385 67.6725488
-780 -1227 31.5541459
-132 -68 56.4706115
-255 1926 9.5711055
2146 2182 12.2494025
-658 478 73.3154051
-885 1523 26.0801849
-279 -1494 0.6143787
326 1160 24.8945574
1370 2151 25.2360809
1110 1436 11.0389662
1768 -147 53.2461966
2206 -929 84.9551771
1601 -1378 68.6403582
448 -509 97.2263356
93 1932 83.6495294
1327 1844 69.7798296
350 2214 22.1685030
903 -1454 61.6901753
-939 1210 73.3561887
1550 2412 37.6405831
1762 -668 79.3989816
-1229 -95 56.6346727
613 -1227 94.2997538
2435 797 81.8843929
-367 -1370 98.6063729
-520 -1063 67.3974906
2499 47 10.2167139
1781 1176 72.0370520
105 1129 46.8140755
1679 972 34.8976230
294 -403 30.4191280
-200 2086 82.3308833
-1231 498 63.7519672
-1163 990 36.2813037
571 -973 67.3137494
1182 -1064 68.1431585
1998 -48 23.4449589
547 1467 81.8908238
2410 -1431 0.6819141
454 1563 34.7676848
1990 1680 85.4280133
-1280 2382 6.2781467
1228 1206 61.0609050
844 -374 98.2966532
-1012 2172 4.6519053
127 1858 64.9518531
67 -858 45.6647474
2415 1667 22.7056391
-528 1449 25.8380469
-1265 1371 81.1623146
2456 -112 20.7143787
-700 -901 13.5145729
-790 -30 33.2566751
99 -214 37.9701676
1269 -241 47.1481504
683 -563 79.9558454
252 875 93.7121575
117 -205 63.9648983
2385 2297 44.8159354
-15 2467 10.5558674
-335 1456 98.6804399
2388 -1062 29.2736134
405 1547 21.8480514
1823 -354 80.8969560
-1059 1777 9.7505004
1400 -201 84.7587299
47 -687 89.8906700
2329 -1010 83.1739534
-848 447 63.2889494
456 -208 80.9980765
805 1574 42.2097641
-352 -471 82.4350324
-220 -760 63.3732080
1040 1741 80.2590951
2331 -501 19.8218379
1273 1451 78.7127427
516 2218 11.3117419
